,Country Name,Country Code,Gender,Atrybut,Wartość,Year,Country,Continent,Continent_Gender
12530,Switzerland,CHE,Male,2010,3853536,2010,Switzerland,Europe,Europe-Male
12531,Switzerland,CHE,Male,2011,3900073,2011,Switzerland,Europe,Europe-Male
12532,Switzerland,CHE,Male,2012,3945595,2012,Switzerland,Europe,Europe-Male
12533,Switzerland,CHE,Male,2013,3995499,2013,Switzerland,Europe,Europe-Male
12534,Switzerland,CHE,Male,2014,4048150,2014,Switzerland,Europe,Europe-Male
12535,Switzerland,CHE,Male,2015,4097813,2015,Switzerland,Europe,Europe-Male
12536,Switzerland,CHE,Male,2016,4147577,2016,Switzerland,Europe,Europe-Male
12537,Switzerland,CHE,Male,2017,4190034,2017,Switzerland,Europe,Europe-Male
12538,Switzerland,CHE,Male,2018,4221862,2018,Switzerland,Europe,Europe-Male
12539,Switzerland,CHE,Male,2019,4253063,2019,Switzerland,Europe,Europe-Male
12540,Switzerland,CHE,Male,2020,4285784,2020,Switzerland,Europe,Europe-Male
12541,Switzerland,CHE,Male,2021,4320511,2021,Switzerland,Europe,Europe-Male
12542,Switzerland,CHE,Male,2022,4357959,2022,Switzerland,Europe,Europe-Male
12543,Switzerland,CHE,Male,2023,4397109,2023,Switzerland,Europe,Europe-Male
13096,Germany,DEU,Male,2000,39980931,2000,Germany,Europe,Europe-Male
13097,Germany,DEU,Male,2001,40049852,2001,Germany,Europe,Europe-Male
13098,Germany,DEU,Male,2002,40120267,2002,Germany,Europe,Europe-Male
13099,Germany,DEU,Male,2003,40149300,2003,Germany,Europe,Europe-Male
13100,Germany,DEU,Male,2004,40151562,2004,Germany,Europe,Europe-Male
13101,Germany,DEU,Male,2005,40147180,2005,Germany,Europe,Europe-Male
13102,Germany,DEU,Male,2006,40131513,2006,Germany,Europe,Europe-Male
13103,Germany,DEU,Male,2007,40116978,2007,Germany,Europe,Europe-Male
13104,Germany,DEU,Male,2008,40088841,2008,Germany,Europe,Europe-Male
13105,Germany,DEU,Male,2009,40042085,2009,Germany,Europe,Europe-Male
13106,Germany,DEU,Male,2010,40037382,2010,Germany,Europe,Europe-Male
13107,Germany,DEU,Male,2011,39357575,2011,Germany,Europe,Europe-Male
13108,Germany,DEU,Male,2012,39486445,2012,Germany,Europe,Europe-Male
13109,Germany,DEU,Male,2013,39647229,2013,Germany,Europe,Europe-Male
13110,Germany,DEU,Male,2014,39859493,2014,Germany,Europe,Europe-Male
13111,Germany,DEU,Male,2015,40244901,2015,Germany,Europe,Europe-Male
13112,Germany,DEU,Male,2016,40598245,2016,Germany,Europe,Europe-Male
13113,Germany,DEU,Male,2017,40766909,2017,Germany,Europe,Europe-Male
13114,Germany,DEU,Male,2018,40899311,2018,Germany,Europe,Europe-Male
13115,Germany,DEU,Male,2019,40996355,2019,Germany,Europe,Europe-Male
13116,Germany,DEU,Male,2020,41032520,2020,Germany,Europe,Europe-Male
13117,Germany,DEU,Male,2021,41049155,2021,Germany,Europe,Europe-Male
13118,Germany,DEU,Male,2022,41347556,2022,Germany,Europe,Europe-Male
13119,Germany,DEU,Male,2023,41695527,2023,Germany,Europe,Europe-Male
13288,Denmark,DNK,Male,2000,2639463,2000,Denmark,Europe,Europe-Male
13289,Denmark,DNK,Male,2001,2649869,2001,Denmark,Europe,Europe-Male
13290,Denmark,DNK,Male,2002,2659320,2002,Denmark,Europe,Europe-Male
13291,Denmark,DNK,Male,2003,2667415,2003,Denmark,Europe,Europe-Male
13292,Denmark,DNK,Male,2004,2674861,2004,Denmark,Europe,Europe-Male
13293,Denmark,DNK,Male,2005,2682791,2005,Denmark,Europe,Europe-Male
13294,Denmark,DNK,Male,2006,2692287,2006,Denmark,Europe,Europe-Male
13295,Denmark,DNK,Male,2007,2705030,2007,Denmark,Europe,Europe-Male
13296,Denmark,DNK,Male,2008,2721812,2008,Denmark,Europe,Europe-Male
13297,Denmark,DNK,Male,2009,2737217,2009,Denmark,Europe,Europe-Male
13298,Denmark,DNK,Male,2010,2750241,2010,Denmark,Europe,Europe-Male
13299,Denmark,DNK,Male,2011,2762387,2011,Denmark,Europe,Europe-Male
13300,Denmark,DNK,Male,2012,2773637,2012,Denmark,Europe,Europe-Male
13301,Denmark,DNK,Male,2013,2786137,2013,Denmark,Europe,Europe-Male
13302,Denmark,DNK,Male,2014,2801192,2014,Denmark,Europe,Europe-Male
13303,Denmark,DNK,Male,2015,2821999,2015,Denmark,Europe,Europe-Male
13304,Denmark,DNK,Male,2016,2845175,2016,Denmark,Europe,Europe-Male
13305,Denmark,DNK,Male,2017,2864553,2017,Denmark,Europe,Europe-Male
13306,Denmark,DNK,Male,2018,2879718,2018,Denmark,Europe,Europe-Male
13307,Denmark,DNK,Male,2019,2890926,2019,Denmark,Europe,Europe-Male
13308,Denmark,DNK,Male,2020,2900148,2020,Denmark,Europe,Europe-Male
13309,Denmark,DNK,Male,2021,2913397,2021,Denmark,Europe,Europe-Male
13310,Denmark,DNK,Male,2022,2936844,2022,Denmark,Europe,Europe-Male
13311,Denmark,DNK,Male,2023,2958942,2023,Denmark,Europe,Europe-Male
13608,Spain,ESP,Male,2000,19870967,2000,Spain,Europe,Europe-Male
13609,Spain,ESP,Male,2001,20010746,2001,Spain,Europe,Europe-Male
13610,Spain,ESP,Male,2002,20315259,2002,Spain,Europe,Europe-Male
13611,Spain,ESP,Male,2003,20720462,2003,Spain,Europe,Europe-Male
13612,Spain,ESP,Male,2004,21117720,2004,Spain,Europe,Europe-Male
13613,Spain,ESP,Male,2005,21516423,2005,Spain,Europe,Europe-Male
13614,Spain,ESP,Male,2006,21909832,2006,Spain,Europe,Europe-Male
13615,Spain,ESP,Male,2007,22347342,2007,Spain,Europe,Europe-Male
13616,Spain,ESP,Male,2008,22729625,2008,Spain,Europe,Europe-Male
13617,Spain,ESP,Male,2009,22927127,2009,Spain,Europe,Europe-Male
13618,Spain,ESP,Male,2010,23014206,2010,Spain,Europe,Europe-Male
13619,Spain,ESP,Male,2011,23074622,2011,Spain,Europe,Europe-Male
13620,Spain,ESP,Male,2012,23059451,2012,Spain,Europe,Europe-Male
13621,Spain,ESP,Male,2013,22948775,2013,Spain,Europe,Europe-Male
13622,Spain,ESP,Male,2014,22853324,2014,Spain,Europe,Europe-Male
13623,Spain,ESP,Male,2015,22817982,2015,Spain,Europe,Europe-Male
13624,Spain,ESP,Male,2016,22821680,2016,Spain,Europe,Europe-Male
13625,Spain,ESP,Male,2017,22858897,2017,Spain,Europe,Europe-Male
13626,Spain,ESP,Male,2018,22946018,2018,Spain,Europe,Europe-Male
13627,Spain,ESP,Male,2019,23104636,2019,Spain,Europe,Europe-Male
13628,Spain,ESP,Male,2020,23213643,2020,Spain,Europe,Europe-Male
13629,Spain,ESP,Male,2021,23236858,2021,Spain,Europe,Europe-Male
13630,Spain,ESP,Male,2022,23416745,2022,Spain,Europe,Europe-Male
13631,Spain,ESP,Male,2023,23710861,2023,Spain,Europe,Europe-Male
13672,Estonia,EST,Male,2000,651122,2000,Estonia,Europe,Europe-Male
13673,Estonia,EST,Male,2001,646722,2001,Estonia,Europe,Europe-Male
13674,Estonia,EST,Male,2002,642160,2002,Estonia,Europe,Europe-Male
13675,Estonia,EST,Male,2003,637741,2003,Estonia,Europe,Europe-Male
13676,Estonia,EST,Male,2004,633621,2004,Estonia,Europe,Europe-Male
13677,Estonia,EST,Male,2005,629862,2005,Estonia,Europe,Europe-Male
13678,Estonia,EST,Male,2006,626127,2006,Estonia,Europe,Europe-Male
13679,Estonia,EST,Male,2007,623190,2007,Estonia,Europe,Europe-Male
13680,Estonia,EST,Male,2008,621710,2008,Estonia,Europe,Europe-Male
13681,Estonia,EST,Male,2009,621054,2009,Estonia,Europe,Europe-Male
13682,Estonia,EST,Male,2010,620239,2010,Estonia,Europe,Europe-Male
13683,Estonia,EST,Male,2011,618917,2011,Estonia,Europe,Europe-Male
13684,Estonia,EST,Male,2012,617158,2012,Estonia,Europe,Europe-Male
13685,Estonia,EST,Male,2013,615543,2013,Estonia,Europe,Europe-Male
13686,Estonia,EST,Male,2014,614645,2014,Estonia,Europe,Europe-Male
13687,Estonia,EST,Male,2015,615901,2015,Estonia,Europe,Europe-Male
13688,Estonia,EST,Male,2016,617086,2016,Estonia,Europe,Europe-Male
13689,Estonia,EST,Male,2017,619270,2017,Estonia,Europe,Europe-Male
13690,Estonia,EST,Male,2018,623319,2018,Estonia,Europe,Europe-Male
13691,Estonia,EST,Male,2019,627427,2019,Estonia,Europe,Europe-Male
13692,Estonia,EST,Male,2020,629878,2020,Estonia,Europe,Europe-Male
13693,Estonia,EST,Male,2021,631228,2021,Estonia,Europe,Europe-Male
13694,Estonia,EST,Male,2022,640385,2022,Estonia,Europe,Europe-Male
13695,Estonia,EST,Male,2023,649310,2023,Estonia,Europe,Europe-Male
13800,Finland,FIN,Male,2000,2526195,2000,Finland,Europe,Europe-Male
13801,Finland,FIN,Male,2001,2533485,2001,Finland,Europe,Europe-Male
13802,Finland,FIN,Male,2002,2541277,2002,Finland,Europe,Europe-Male
13803,Finland,FIN,Male,2003,2548930,2003,Finland,Europe,Europe-Male
13804,Finland,FIN,Male,2004,2557498,2004,Finland,Europe,Europe-Male
13805,Finland,FIN,Male,2005,2567217,2005,Finland,Europe,Europe-Male
13806,Finland,FIN,Male,2006,2578051,2006,Finland,Europe,Europe-Male
13807,Finland,FIN,Male,2007,2590275,2007,Finland,Europe,Europe-Male
13808,Finland,FIN,Male,2008,2604239,2008,Finland,Europe,Europe-Male
13809,Finland,FIN,Male,2009,2618383,2009,Finland,Europe,Europe-Male
13810,Finland,FIN,Male,2010,2631775,2010,Finland,Europe,Europe-Male
13811,Finland,FIN,Male,2011,2645524,2011,Finland,Europe,Europe-Male
13812,Finland,FIN,Male,2012,2659632,2012,Finland,Europe,Europe-Male
13813,Finland,FIN,Male,2013,2673534,2013,Finland,Europe,Europe-Male
13814,Finland,FIN,Male,2014,2686141,2014,Finland,Europe,Europe-Male
13815,Finland,FIN,Male,2015,2696703,2015,Finland,Europe,Europe-Male
13816,Finland,FIN,Male,2016,2706934,2016,Finland,Europe,Europe-Male
13817,Finland,FIN,Male,2017,2715752,2017,Finland,Europe,Europe-Male
13818,Finland,FIN,Male,2018,2721234,2018,Finland,Europe,Europe-Male
13819,Finland,FIN,Male,2019,2725793,2019,Finland,Europe,Europe-Male
13820,Finland,FIN,Male,2020,2731054,2020,Finland,Europe,Europe-Male
13821,Finland,FIN,Male,2021,2737509,2021,Finland,Europe,Europe-Male
13822,Finland,FIN,Male,2022,2745395,2022,Finland,Europe,Europe-Male
13823,Finland,FIN,Male,2023,2759947,2023,Finland,Europe,Europe-Male
13928,France,FRA,Male,2000,29550671,2000,France,Europe,Europe-Male
13929,France,FRA,Male,2001,29761295,2001,France,Europe,Europe-Male
13930,France,FRA,Male,2002,29973050,2002,France,Europe,Europe-Male
13931,France,FRA,Male,2003,30182216,2003,France,Europe,Europe-Male
13932,France,FRA,Male,2004,30399010,2004,France,Europe,Europe-Male
13933,France,FRA,Male,2005,30619951,2005,France,Europe,Europe-Male
13934,France,FRA,Male,2006,30825573,2006,France,Europe,Europe-Male
13935,France,FRA,Male,2007,31008324,2007,France,Europe,Europe-Male
13936,France,FRA,Male,2008,31174324,2008,France,Europe,Europe-Male
13937,France,FRA,Male,2009,31328492,2009,France,Europe,Europe-Male
13938,France,FRA,Male,2010,31477219,2010,France,Europe,Europe-Male
13939,France,FRA,Male,2011,31623120,2011,France,Europe,Europe-Male
13940,France,FRA,Male,2012,31771596,2012,France,Europe,Europe-Male
13941,France,FRA,Male,2013,31932616,2013,France,Europe,Europe-Male
13942,France,FRA,Male,2014,32078475,2014,France,Europe,Europe-Male
13943,France,FRA,Male,2015,32189247,2015,France,Europe,Europe-Male
13944,France,FRA,Male,2016,32271469,2016,France,Europe,Europe-Male
13945,France,FRA,Male,2017,32363229,2017,France,Europe,Europe-Male
13946,France,FRA,Male,2018,32477716,2018,France,Europe,Europe-Male
13947,France,FRA,Male,2019,32586250,2019,France,Europe,Europe-Male
13948,France,FRA,Male,2020,32670705,2020,France,Europe,Europe-Male
13949,France,FRA,Male,2021,32758032,2021,France,Europe,Europe-Male
13950,France,FRA,Male,2022,32847321,2022,France,Europe,Europe-Male
13951,France,FRA,Male,2023,32927891,2023,France,Europe,Europe-Male
14056,United Kingdom,GBR,Male,2000,28695232,2000,United Kingdom,Europe,Europe-Male
14057,United Kingdom,GBR,Male,2001,28822894,2001,United Kingdom,Europe,Europe-Male
14058,United Kingdom,GBR,Male,2002,28964154,2002,United Kingdom,Europe,Europe-Male
14059,United Kingdom,GBR,Male,2003,29120962,2003,United Kingdom,Europe,Europe-Male
14060,United Kingdom,GBR,Male,2004,29309526,2004,United Kingdom,Europe,Europe-Male
14061,United Kingdom,GBR,Male,2005,29533818,2005,United Kingdom,Europe,Europe-Male
14062,United Kingdom,GBR,Male,2006,29773916,2006,United Kingdom,Europe,Europe-Male
14063,United Kingdom,GBR,Male,2007,30029168,2007,United Kingdom,Europe,Europe-Male
14064,United Kingdom,GBR,Male,2008,30290652,2008,United Kingdom,Europe,Europe-Male
14065,United Kingdom,GBR,Male,2009,30543717,2009,United Kingdom,Europe,Europe-Male
14066,United Kingdom,GBR,Male,2010,30805860,2010,United Kingdom,Europe,Europe-Male
14067,United Kingdom,GBR,Male,2011,31069406,2011,United Kingdom,Europe,Europe-Male
14068,United Kingdom,GBR,Male,2012,31309446,2012,United Kingdom,Europe,Europe-Male
14069,United Kingdom,GBR,Male,2013,31543950,2013,United Kingdom,Europe,Europe-Male
14070,United Kingdom,GBR,Male,2014,31799385,2014,United Kingdom,Europe,Europe-Male
14071,United Kingdom,GBR,Male,2015,32074811,2015,United Kingdom,Europe,Europe-Male
14072,United Kingdom,GBR,Male,2016,32340918,2016,United Kingdom,Europe,Europe-Male
14073,United Kingdom,GBR,Male,2017,32581496,2017,United Kingdom,Europe,Europe-Male
14074,United Kingdom,GBR,Male,2018,32798279,2018,United Kingdom,Europe,Europe-Male
14075,United Kingdom,GBR,Male,2019,33000535,2019,United Kingdom,Europe,Europe-Male
14076,United Kingdom,GBR,Male,2020,33133126,2020,United Kingdom,Europe,Europe-Male
14077,United Kingdom,GBR,Male,2021,33112733,2021,United Kingdom,Europe,Europe-Male
14078,United Kingdom,GBR,Male,2022,33499858,2022,United Kingdom,Europe,Europe-Male
14079,United Kingdom,GBR,Male,2023,33788722,2023,United Kingdom,Europe,Europe-Male
14440,Greece,GRC,Male,2000,5383939,2000,Greece,Europe,Europe-Male
14441,Greece,GRC,Male,2001,5411473,2001,Greece,Europe,Europe-Male
14442,Greece,GRC,Male,2002,5429975,2002,Greece,Europe,Europe-Male
14443,Greece,GRC,Male,2003,5440592,2003,Greece,Europe,Europe-Male
14444,Greece,GRC,Male,2004,5450600,2004,Greece,Europe,Europe-Male
14445,Greece,GRC,Male,2005,5461841,2005,Greece,Europe,Europe-Male
14446,Greece,GRC,Male,2006,5472470,2006,Greece,Europe,Europe-Male
14447,Greece,GRC,Male,2007,5479882,2007,Greece,Europe,Europe-Male
14448,Greece,GRC,Male,2008,5487237,2008,Greece,Europe,Europe-Male
14449,Greece,GRC,Male,2009,5493722,2009,Greece,Europe,Europe-Male
14450,Greece,GRC,Male,2010,5492782,2010,Greece,Europe,Europe-Male
14451,Greece,GRC,Male,2011,5476950,2011,Greece,Europe,Europe-Male
14452,Greece,GRC,Male,2012,5439813,2012,Greece,Europe,Europe-Male
14453,Greece,GRC,Male,2013,5393788,2013,Greece,Europe,Europe-Male
14454,Greece,GRC,Male,2014,5352340,2014,Greece,Europe,Europe-Male
14455,Greece,GRC,Male,2015,5312418,2015,Greece,Europe,Europe-Male
14456,Greece,GRC,Male,2016,5286884,2016,Greece,Europe,Europe-Male
14457,Greece,GRC,Male,2017,5273998,2017,Greece,Europe,Europe-Male
14458,Greece,GRC,Male,2018,5261328,2018,Greece,Europe,Europe-Male
14459,Greece,GRC,Male,2019,5254476,2019,Greece,Europe,Europe-Male
14460,Greece,GRC,Male,2020,5242307,2020,Greece,Europe,Europe-Male
14461,Greece,GRC,Male,2021,5177554,2021,Greece,Europe,Europe-Male
14462,Greece,GRC,Male,2022,5102926,2022,Greece,Europe,Europe-Male
14463,Greece,GRC,Male,2023,5063924,2023,Greece,Europe,Europe-Male
14760,Croatia,HRV,Male,2000,2144720,2000,Croatia,Europe,Europe-Male
14761,Croatia,HRV,Male,2001,2061946,2001,Croatia,Europe,Europe-Male
14762,Croatia,HRV,Male,2002,2063084,2002,Croatia,Europe,Europe-Male
14763,Croatia,HRV,Male,2003,2063864,2003,Croatia,Europe,Europe-Male
14764,Croatia,HRV,Male,2004,2064901,2004,Croatia,Europe,Europe-Male
14765,Croatia,HRV,Male,2005,2068225,2005,Croatia,Europe,Europe-Male
14766,Croatia,HRV,Male,2006,2069605,2006,Croatia,Europe,Europe-Male
14767,Croatia,HRV,Male,2007,2070255,2007,Croatia,Europe,Europe-Male
14768,Croatia,HRV,Male,2008,2071183,2008,Croatia,Europe,Europe-Male
14769,Croatia,HRV,Male,2009,2070404,2009,Croatia,Europe,Europe-Male
14770,Croatia,HRV,Male,2010,2067480,2010,Croatia,Europe,Europe-Male
14771,Croatia,HRV,Male,2011,2062281,2011,Croatia,Europe,Europe-Male
14772,Croatia,HRV,Male,2012,2057943,2012,Croatia,Europe,Europe-Male
14773,Croatia,HRV,Male,2013,2054271,2013,Croatia,Europe,Europe-Male
14774,Croatia,HRV,Male,2014,2048178,2014,Croatia,Europe,Europe-Male
14775,Croatia,HRV,Male,2015,2033789,2015,Croatia,Europe,Europe-Male
14776,Croatia,HRV,Male,2016,2021957,2016,Croatia,Europe,Europe-Male
14777,Croatia,HRV,Male,2017,2000221,2017,Croatia,Europe,Europe-Male
14778,Croatia,HRV,Male,2018,1984862,2018,Croatia,Europe,Europe-Male
14779,Croatia,HRV,Male,2019,1976146,2019,Croatia,Europe,Europe-Male
14780,Croatia,HRV,Male,2020,1969718,2020,Croatia,Europe,Europe-Male
14781,Croatia,HRV,Male,2021,1888646,2021,Croatia,Europe,Europe-Male
14782,Croatia,HRV,Male,2022,1877942,2022,Croatia,Europe,Europe-Male
14783,Croatia,HRV,Male,2023,1877920,2023,Croatia,Europe,Europe-Male
14888,Hungary,HUN,Male,2000,4859206,2000,Hungary,Europe,Europe-Male
14889,Hungary,HUN,Male,2001,4844925,2001,Hungary,Europe,Europe-Male
14890,Hungary,HUN,Male,2002,4828263,2002,Hungary,Europe,Europe-Male
14891,Hungary,HUN,Male,2003,4811880,2003,Hungary,Europe,Europe-Male
14892,Hungary,HUN,Male,2004,4799327,2004,Hungary,Europe,Europe-Male
14893,Hungary,HUN,Male,2005,4789543,2005,Hungary,Europe,Europe-Male
14894,Hungary,HUN,Male,2006,4782418,2006,Hungary,Europe,Europe-Male
14895,Hungary,HUN,Male,2007,4774715,2007,Hungary,Europe,Europe-Male
14896,Hungary,HUN,Male,2008,4766498,2008,Hungary,Europe,Europe-Male
14897,Hungary,HUN,Male,2009,4760006,2009,Hungary,Europe,Europe-Male
14898,Hungary,HUN,Male,2010,4750174,2010,Hungary,Europe,Europe-Male
14899,Hungary,HUN,Male,2011,4740061,2011,Hungary,Europe,Europe-Male
14900,Hungary,HUN,Male,2012,4719977,2012,Hungary,Europe,Europe-Male
14901,Hungary,HUN,Male,2013,4709367,2013,Hungary,Europe,Europe-Male
14902,Hungary,HUN,Male,2014,4699323,2014,Hungary,Europe,Europe-Male
14903,Hungary,HUN,Male,2015,4691952,2015,Hungary,Europe,Europe-Male
14904,Hungary,HUN,Male,2016,4681743,2016,Hungary,Europe,Europe-Male
14905,Hungary,HUN,Male,2017,4673310,2017,Hungary,Europe,Europe-Male
14906,Hungary,HUN,Male,2018,4673638,2018,Hungary,Europe,Europe-Male
14907,Hungary,HUN,Male,2019,4678279,2019,Hungary,Europe,Europe-Male
14908,Hungary,HUN,Male,2020,4672304,2020,Hungary,Europe,Europe-Male
14909,Hungary,HUN,Male,2021,4654334,2021,Hungary,Europe,Europe-Male
14910,Hungary,HUN,Male,2022,4629668,2022,Hungary,Europe,Europe-Male
14911,Hungary,HUN,Male,2023,4610510,2023,Hungary,Europe,Europe-Male
15080,Ireland,IRL,Male,2000,1890633,2000,Ireland,Europe,Europe-Male
15081,Ireland,IRL,Male,2001,1921225,2001,Ireland,Europe,Europe-Male
15082,Ireland,IRL,Male,2002,1953068,2002,Ireland,Europe,Europe-Male
15083,Ireland,IRL,Male,2003,1985565,2003,Ireland,Europe,Europe-Male
15084,Ireland,IRL,Male,2004,2025466,2004,Ireland,Europe,Europe-Male
15085,Ireland,IRL,Male,2005,2075615,2005,Ireland,Europe,Europe-Male
15086,Ireland,IRL,Male,2006,2137329,2006,Ireland,Europe,Europe-Male
15087,Ireland,IRL,Male,2007,2199761,2007,Ireland,Europe,Europe-Male
15088,Ireland,IRL,Male,2008,2239936,2008,Ireland,Europe,Europe-Male
15089,Ireland,IRL,Male,2009,2256891,2009,Ireland,Europe,Europe-Male
15090,Ireland,IRL,Male,2010,2264844,2010,Ireland,Europe,Europe-Male
15091,Ireland,IRL,Male,2011,2271361,2011,Ireland,Europe,Europe-Male
15092,Ireland,IRL,Male,2012,2278653,2012,Ireland,Europe,Europe-Male
15093,Ireland,IRL,Male,2013,2289543,2013,Ireland,Europe,Europe-Male
15094,Ireland,IRL,Male,2014,2304438,2014,Ireland,Europe,Europe-Male
15095,Ireland,IRL,Male,2015,2325945,2015,Ireland,Europe,Europe-Male
15096,Ireland,IRL,Male,2016,2353419,2016,Ireland,Europe,Europe-Male
15097,Ireland,IRL,Male,2017,2379975,2017,Ireland,Europe,Europe-Male
15098,Ireland,IRL,Male,2018,2410562,2018,Ireland,Europe,Europe-Male
15099,Ireland,IRL,Male,2019,2444120,2019,Ireland,Europe,Europe-Male
15100,Ireland,IRL,Male,2020,2469767,2020,Ireland,Europe,Europe-Male
15101,Ireland,IRL,Male,2021,2494029,2021,Ireland,Europe,Europe-Male
15102,Ireland,IRL,Male,2022,2541063,2022,Ireland,Europe,Europe-Male
15103,Ireland,IRL,Male,2023,2608515,2023,Ireland,Europe,Europe-Male
15208,Iceland,ISL,Male,2000,140748,2000,Iceland,Europe,Europe-Male
15209,Iceland,ISL,Male,2001,142645,2001,Iceland,Europe,Europe-Male
15210,Iceland,ISL,Male,2002,143855,2002,Iceland,Europe,Europe-Male
15211,Iceland,ISL,Male,2003,144829,2003,Iceland,Europe,Europe-Male
15212,Iceland,ISL,Male,2004,146269,2004,Iceland,Europe,Europe-Male
15213,Iceland,ISL,Male,2005,149173,2005,Iceland,Europe,Europe-Male
15214,Iceland,ISL,Male,2006,153876,2006,Iceland,Europe,Europe-Male
15215,Iceland,ISL,Male,2007,158725,2007,Iceland,Europe,Europe-Male
15216,Iceland,ISL,Male,2008,161475,2008,Iceland,Europe,Europe-Male
15217,Iceland,ISL,Male,2009,160997,2009,Iceland,Europe,Europe-Male
15218,Iceland,ISL,Male,2010,159964,2010,Iceland,Europe,Europe-Male
15219,Iceland,ISL,Male,2011,160180,2011,Iceland,Europe,Europe-Male
15220,Iceland,ISL,Male,2012,160900,2012,Iceland,Europe,Europe-Male
15221,Iceland,ISL,Male,2013,162375,2013,Iceland,Europe,Europe-Male
15222,Iceland,ISL,Male,2014,164245,2014,Iceland,Europe,Europe-Male
15223,Iceland,ISL,Male,2015,166216,2015,Iceland,Europe,Europe-Male
15224,Iceland,ISL,Male,2016,169141,2016,Iceland,Europe,Europe-Male
15225,Iceland,ISL,Male,2017,174307,2017,Iceland,Europe,Europe-Male
15226,Iceland,ISL,Male,2018,180210,2018,Iceland,Europe,Europe-Male
15227,Iceland,ISL,Male,2019,184880,2019,Iceland,Europe,Europe-Male
15228,Iceland,ISL,Male,2020,187982,2020,Iceland,Europe,Europe-Male
15229,Iceland,ISL,Male,2021,190942,2021,Iceland,Europe,Europe-Male
15230,Iceland,ISL,Male,2022,195800,2022,Iceland,Europe,Europe-Male
15231,Iceland,ISL,Male,2023,201745,2023,Iceland,Europe,Europe-Male
15336,Italy,ITA,Male,2000,27550271,2000,Italy,Europe,Europe-Male
15337,Italy,ITA,Male,2001,27563815,2001,Italy,Europe,Europe-Male
15338,Italy,ITA,Male,2002,27608392,2002,Italy,Europe,Europe-Male
15339,Italy,ITA,Male,2003,27742139,2003,Italy,Europe,Europe-Male
15340,Italy,ITA,Male,2004,27937545,2004,Italy,Europe,Europe-Male
15341,Italy,ITA,Male,2005,28085940,2005,Italy,Europe,Europe-Male
15342,Italy,ITA,Male,2006,28171789,2006,Italy,Europe,Europe-Male
15343,Italy,ITA,Male,2007,28309208,2007,Italy,Europe,Europe-Male
15344,Italy,ITA,Male,2008,28490726,2008,Italy,Europe,Europe-Male
15345,Italy,ITA,Male,2009,28614327,2009,Italy,Europe,Europe-Male
15346,Italy,ITA,Male,2010,28692324,2010,Italy,Europe,Europe-Male
15347,Italy,ITA,Male,2011,28735593,2011,Italy,Europe,Europe-Male
15348,Italy,ITA,Male,2012,28823419,2012,Italy,Europe,Europe-Male
15349,Italy,ITA,Male,2013,29177490,2013,Italy,Europe,Europe-Male
15350,Italy,ITA,Male,2014,29460113,2014,Italy,Europe,Europe-Male
15351,Italy,ITA,Male,2015,29452171,2015,Italy,Europe,Europe-Male
15352,Italy,ITA,Male,2016,29433527,2016,Italy,Europe,Europe-Male
15353,Italy,ITA,Male,2017,29426940,2017,Italy,Europe,Europe-Male
15354,Italy,ITA,Male,2018,29408951,2018,Italy,Europe,Europe-Male
15355,Italy,ITA,Male,2019,29090818,2019,Italy,Europe,Europe-Male
15356,Italy,ITA,Male,2020,28957843,2020,Italy,Europe,Europe-Male
15357,Italy,ITA,Male,2021,28821030,2021,Italy,Europe,Europe-Male
15358,Italy,ITA,Male,2022,28741550,2022,Italy,Europe,Europe-Male
15359,Italy,ITA,Male,2023,28671370,2023,Italy,Europe,Europe-Male
16104,Liechtenstein,LIE,Male,2000,16258,2000,Liechtenstein,Europe,Europe-Male
16105,Liechtenstein,LIE,Male,2001,16424,2001,Liechtenstein,Europe,Europe-Male
16106,Liechtenstein,LIE,Male,2002,16583,2002,Liechtenstein,Europe,Europe-Male
16107,Liechtenstein,LIE,Male,2003,16743,2003,Liechtenstein,Europe,Europe-Male
16108,Liechtenstein,LIE,Male,2004,16901,2004,Liechtenstein,Europe,Europe-Male
16109,Liechtenstein,LIE,Male,2005,17052,2005,Liechtenstein,Europe,Europe-Male
16110,Liechtenstein,LIE,Male,2006,17197,2006,Liechtenstein,Europe,Europe-Male
16111,Liechtenstein,LIE,Male,2007,17335,2007,Liechtenstein,Europe,Europe-Male
16112,Liechtenstein,LIE,Male,2008,17473,2008,Liechtenstein,Europe,Europe-Male
16113,Liechtenstein,LIE,Male,2009,17628,2009,Liechtenstein,Europe,Europe-Male
16114,Liechtenstein,LIE,Male,2010,17764,2010,Liechtenstein,Europe,Europe-Male
16115,Liechtenstein,LIE,Male,2011,17901,2011,Liechtenstein,Europe,Europe-Male
16116,Liechtenstein,LIE,Male,2012,18066,2012,Liechtenstein,Europe,Europe-Male
16117,Liechtenstein,LIE,Male,2013,18220,2013,Liechtenstein,Europe,Europe-Male
16118,Liechtenstein,LIE,Male,2014,18378,2014,Liechtenstein,Europe,Europe-Male
16119,Liechtenstein,LIE,Male,2015,18521,2015,Liechtenstein,Europe,Europe-Male
16120,Liechtenstein,LIE,Male,2016,18663,2016,Liechtenstein,Europe,Europe-Male
16121,Liechtenstein,LIE,Male,2017,18816,2017,Liechtenstein,Europe,Europe-Male
16122,Liechtenstein,LIE,Male,2018,18961,2018,Liechtenstein,Europe,Europe-Male
16123,Liechtenstein,LIE,Male,2019,19102,2019,Liechtenstein,Europe,Europe-Male
